Material;Centro;Tipo de avaliação;Texto breve de material;Última modificação;Tipo de material;Grupo de mercadorias;Unid.medida básica;Grupo de compradores;Código ABC;Tipo de MRP;Classe de avaliação;Controle de preço;Preço;Moeda;Unidade preço;Criado por;Centro Origem
50032299;D050;;FITA ADESIVA TRANSPARENTE 48MMX100M;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032300;D050;;COLA BASTAO 9G;16/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032301;D050;;ADESIVO PLASTIFIK TRANSPARENTE 45CMX10M;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032302;D050;;FITA ADESIVA ISOLANTE PRETA 19MMX10M;22/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032303;D050;;COCA COLA LATA 350ML 12UN;03/01/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032304;D050;;COCA COLA LATA ZERO 350ML 12UN;03/01/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032305;D050;;LAPIS DE COR 12 CORES;23/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032306;D050;;GIZ DE CERA 12 CORES BIC;04/09/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032307;D050;;BALA LEITE 130GRS ARCOR BUTTER TOFFES;22/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032308;D050;;BALA ARCOR BUTTER TOFFES CHOKKO 130GRS;23/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032309;D050;;BALA DE FRUTAS PCT 150GRS DORI FRUTSY;23/04/2020;ZDLA;COPA;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032310;D050;;PILHA ALCALINA AAA 16UN DURACELL;21/05/2020;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032311;D050;;PILHA ALCALINA AA 16UN DURACELL;21/05/2020;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032595;D050;;STD-RACK STAT S001-S025 RED;03/01/2020;ZDLA;AC;UN;059;;;7008;V;0,00;BRL;1;F12180330456;D474
50032596;D050;;STD-RACK CALIBRATION C001-C010 BLACK;02/01/2020;ZDLA;AC;UN;059;;;7008;V;0,00;BRL;1;F12180330456;D474
50032597;D050;;STD-RACK CONTROL Q001-Q010 WHITE;03/01/2020;ZDLA;AC;UN;059;;;7008;V;0,00;BRL;1;F12180330456;D474
50032602;D050;;STD-RACK WASH W999 GREEN (2 PCS);02/01/2020;ZDLA;AC;UN;059;;;7008;V;0,00;BRL;1;F12180330456;D474
50032603;D050;;COBAS 8000 COBAS TRANSPORT BELT 1;03/01/2020;ZDLA;AC;UN;059;;;7008;V;0,00;BRL;1;F12180330456;D474
50032605;D050;;CORRETIVO LIQUIDO BASE AGUA 18ML BIC;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032606;D050;;BARBANTE DE ALGODAO N.8 250G 184M;03/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032607;D050;;CORRETIVO LIQUIDO BASE AGUA 18ML;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032608;D050;;ACUCAR REFINADO 1KG UNIAO;28/04/2020;ZDLA;COPA;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032609;D050;;COLA BRANCA 1KG;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032610;D050;;ATILHO DE BORRACHA PREMIER N. 18 PCT 1KG;21/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032611;D050;;ACUCAR EXTRA FINO PCT 1KG;08/05/2020;ZDLA;COPA;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032612;D050;;SABAO EM PO PCT 1KG GIRANDO SOL;16/08/2019;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032613;D050;;AGUA SANITARIA 1L 108 POWER;12/05/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032614;D050;;SUCO UVA 1L SULAVAN;22/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032615;D050;;SUCO LARANJA 1L SUVALAN;22/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032616;D050;;SUCO ABACAXI 1L SUVALAN;22/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032617;D050;;PILHA ALCALINA 1,5V GD. BLISTER 2UN SONY;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032618;D050;;PILHA ALCALINA 1,5V MD. BLISTER 2UN SONY;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032619;D050;;PILHA ALCALINA AA 1,5V BLISTER 2 UM SONY;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032620;D050;;PILHA ALCALINA AAA 1,5V 2UN SONY;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032621;D050;;PILHA ALCALINA AA 2UN ELGIN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032622;D050;;PILHA ALCALINA AAA 2UN ELGIN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032624;D050;;PILHA RECARREGAVEL AA 2UN ELGIN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032625;D050;;PILHA ALCALINA AA 2UN DURACELL;14/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032626;D050;;PILHA ALCALINA AAA 2UN DURACELL;14/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032627;D050;;PILHA ALCALINA GRANDE 2UN DURACELL;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032628;D050;;ETIQUETA REDONDA 20FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032629;D050;;COLA BASTAO 22G;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032630;D050;;PALITO DENTAL EMBALADO CX COM 2000UN;02/01/2020;ZDLA;COPA;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032631;D050;;SUCO UVA 200ML SULAVAN;14/05/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032632;D050;;SUCO LARANJA 200ML SUVALAN;02/01/2020;ZDLA;COPA;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032633;D050;;LUSTRA MOVEIS LAVANDA 200ML AUDAX;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032634;D050;;ETIQUETA CA425CD (A4CD25) 25FLS;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032635;D050;;ETIQUETA CC281 ( 6281 ) 25FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032637;D050;;ETIQUETA 25FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032638;D050;;ETIQUETA COLACRIL CC288 10FL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032639;D050;;COPO TERMICO 180ML PCT 25UN;23/04/2020;ZDLA;COPA;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032640;D050;;REFIL COLETOR DE ABSORVENTE 25UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032641;D050;;COPO TERMICO 120ML PCT 25UN;02/01/2020;ZDLA;COPA;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032642;D050;;COPO TERMICO 240ML PCT 25UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032643;D050;;CLIPS N. 8/0 GALVANIZADO 50UN;21/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032644;D050;;ENVELOPE KRAFT 185X248 250UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032645;D050;;ADESIVO PLASTIFIK TRANSPARENTE 45CMX25M;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032646;D050;;DESODORIZADOR DE AMB. LAVANDA 269ML;16/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032648;D050;;AGUA SANITARIA YPE FLORES PRIMAVERA 2L;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032649;D050;;ADESIVO TRANSPARENTE 45CMX2M;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032650;D050;;FLANELA 60X60 AMARELA PCT 3UN;26/02/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032651;D050;;FLANELA 60X60 BRANCA PCT 3UN;22/04/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032652;D050;;PASTILHA ADESIVA LAVANDA CX 3UN  PATO;19/02/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032653;D050;;FITA ADESIVA TRANSPARENTE 12MMX30MUN;21/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032654;D050;;FITA DUPLA FACE 19MMX30M;21/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032655;D050;;COADOR FILTRO DE PAPEL N.102 CX 30UN;17/04/2020;ZDLA;COPA;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032656;D050;;COADOR FILTRO DE PAPEL N.103 CX 30UN;12/05/2020;ZDLA;COPA;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032657;D050;;FORMULARIO 80COL 1 VIA BRANCO 3000FLS;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032658;D050;;SAPONACEO EM PO FLORAL 300G SANY BRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032659;D050;;SAPONACEO CREMOSO LIMAO 300ML SANY BRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032660;D050;;BLOCO ADESIVO 38X50MM NEON 4UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032661;D050;;ACHOCOLATADO EM PO 400GRS NESCAU;12/05/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032662;D050;;ACUCAR CRISTAL SACHE CX 400UNUNIAO;30/04/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032663;D050;;COLA BASTAO 40G;16/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032664;D050;;FITA ADESIVA TRANSPARENTE 48MMX40M;05/10/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032665;D050;;TINTA PARA CARIMBO 40ML PRETA RADEX;23/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032666;D050;;FITA ADESIVA TRANSPARENTE 45MMX45M;07/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032667;D050;;ACUCAR DOCESUCAR CRISTAL 5KG;20/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032668;D050;;PAPEL A4 VERGE BRANCO 180GR 50FLS;16/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032669;D050;;BLOCO FLIP CHART PICOTE 50FLS;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032670;D050;;PAPEL COUCHE BRANCO A4 180G 50FLS;05/03/2020;ZDLA;MAT ESCR;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032671;D050;;FITA ADESIVA CREPE 19MMX50M;21/05/2020;ZDLA;MRO;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032672;D050;;FITA ADESIVA CREPE 24MMX50M;21/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032673;D050;;FITA ADESIVA TRANSPARENTE 24X50M;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032674;D050;;FITA ADESIVA CREPE 18MMX50M  3M;04/03/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032675;D050;;ADOCANTE LIQUIDO SACARINA FR100ML ADOCYL;12/05/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032676;D050;;GRAMPO METALICO 195X7X58MM 50UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032677;D050;;GRAMPO TRILHO PLASTICO BRANCO 50UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032678;D050;;VISOR PARA PASTA SUSPENSA BRANCO 50UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032679;D050;;GRAMPO TRILHO PLASTICO PRETO 50;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032680;D050;;SACO DE LIXO BCO 200L PCT 50UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032681;D050;;CANALETA P/ ENCADERNACAO PRETA 50UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032682;D050;;CLIPS N. 6/0 GALVANIZADO 50UN;12/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032683;D050;;GUARDANAPO FL. SIMPLES 33CM KITCHEN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032684;D050;;GUARDANAPO FL. SIMPLES 22CM KITCHEN;29/04/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032685;D050;;GUARDANAPO FL. DUPLA 23CM KITCHEN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032686;D050;;GUARDANAPO FL. DUPLA 33CM KITCHEN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032687;D050;;BEXIGA/BALAO DE LATEX N.7 VERMELHO 50UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032688;D050;;BEXIGA/BALAO DE LATEX N.7 VERDE 50UN;23/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032689;D050;;BEXIGA/BALAO DE LATEX N.7 ROSA 50UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032690;D050;;BEXIGA/BALAO DE LATEX N.7 PRETO 50UN;22/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032691;D050;;BEXIGA/BALAO DE LATEX N.7 BRANCO 50UN;20/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032692;D050;;BEXIGA/BALAO DE LATEX N.7 AZUL 50UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032693;D050;;BEXIGA/BALAO DE LATEX N.7 AMARELO 50UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032694;D050;;BLOCO ADESIVO 450FLS;20/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032695;D050;;LIMPA VIDROS FACILITA 500ML  AUDAX;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032696;D050;;LIMPADOR MULTIUSO LAVANDA 500ML AUDAX;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032697;D050;;MEXEDOR DE CAFE 8,5CM PCT 500UN;02/01/2020;ZDLA;COPA;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032698;D050;;MEXEDOR DE CAFE 11CM 500UN;12/05/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032699;D050;;PAPEL FUNDO DE BANDEJA 40X28CM 500UN;02/01/2020;ZDLA;COPA;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032700;D050;;GRAMPO 23/10 TIPO ENAK 5000UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032701;D050;;GRAMPO P/ GRAMP. 9/10 GALVAN. CX 5000UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032702;D050;;GRAMPO P/ GRAMP. 23/8 GALVAN. CX 5000UN;15/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032703;D050;;GRAMPO PARA GRAMPEADOR 23/13 5000;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032704;D050;;GRAMPO P/ GRAMP. 26/6 GALVAN. CX 5000UN;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032705;D050;;GRAMPO P/ GRAMP. 26/6 COBREA. CX 5000UN;18/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032706;D050;;CAFE EM PO EXTRAFORTE VACUO 500G MELITTA;20/04/2020;ZDLA;MAT ESCR;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032707;D050;;CAFE EM PO TRADIC. VACUO 500G MELITTA;28/04/2020;ZDLA;MAT ESCR;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032708;D050;;CAFE EM PO TRADIC VACUO 500G PILAO;02/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032709;D050;;CAFE EM PO TRADIC. VACUO 500G CABOCLO;17/04/2020;ZDLA;COPA;UN;025;;;7003;V;0,00;BRL;1;F45285747805;D474
50032710;D050;;CLIPS N. 2/0 GALV. CX 500GRS.;18/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032711;D050;;CLIPS N.4/0 500G GALVANIZADO;21/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032712;D050;;CLIPS N.6/0 500G GALVANIZADO;03/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032713;D050;;CLIPS N. 8/0 GALVANIZADO CX 500G;20/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032714;D050;;DESINFETANTE LIQUIDO EUCALIPTO 500ML YPE;17/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032715;D050;;ALCOOL GEL ANTISSEPTICO 705 500ML AUDAX;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032716;D050;;FITA ADESIVA TRANSPARENTE 12X50MM;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032717;D050;;FITA ADESIVA TRANSPARENTE 48MMX50M;05/10/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032718;D050;;DETERGENTE LIQUIDO NEUTRO 5LTS 108 POWER;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032719;D050;;CHAVEIRO ETIQUETA CORES SORTIDO 60UN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032720;D050;;ESPONJA DE LA ACO 60GRS 8UN ASSOLAN;23/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032721;D050;;COLA BASTAO 9G;15/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032722;D050;;ALCOOL GEL 70 5L AUDAX ALL CLEAN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032723;D050;;DESINFETANTE FLORAL 5L BUTTERFLY;20/04/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032724;D050;;DETERGENTE NEUTRO 5L AUDAX GOLD;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032725;D050;;DESINFETANTE LAVANDA 5L AUDAX GOLD;22/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032726;D050;;AGUA MINERAL 200ML 48UN VALLE VITA;02/01/2020;ZDLA;COPA;FA;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032727;D050;;ADOCANTE PO SUCRALOSE 50UN ZERO CAL;17/04/2020;ZDLA;COPA;UN;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032728;D050;;ADOCANTE PO SACHE 0,8GR 50UN FINN STEVIA;02/01/2020;ZDLA;COPA;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032729;D050;;AGUA MINERAL GAS 500ML 12UN VALLEVITA;23/04/2020;ZDLA;COPA;FA;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032730;D050;;AGUA MINERAL 500ML 12UN VALLE VITA;21/05/2020;ZDLA;COPA;FA;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032731;D050;;AGUA MINERAL 1,5L 6UN VALLE VITA;30/01/2020;ZDLA;COPA;FA;015;;;7003;V;0,00;BRL;1;F45285747805;D474
50032732;D050;;ETIQUETA ADESIVA A5Q2050 22X55MM PIMACO;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032733;D050;;ETIQUETAS ADESIVAS 59,27X85,73MM PIMACO;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032734;D050;;ETIQUETAS ADESIVAS 33,9X99MM PIMACO;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032735;D050;;ETIQUETAS ADESIVAS A4249 15X26MM PIMACO;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032736;D050;;ETIQUETA AUTOADESIVA OURO TP16;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032737;D050;;ETIQUETA ADESIVA A5Q1837 18X37MM PIMACO;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032738;D050;;ETIQUETAS DE ENDERECO PADRAO BROTHER;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032739;D050;;ENVELOPE P/CD 125X125 75G BCO 25UN;02/01/2020;ZDLA;COPA;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032740;D050;;PAPEL TOALHA MULTIUSO SORELLA;02/01/2020;ZDLA;MAT ESCR;UN;012;;;7002;V;0,00;BRL;1;F45285747805;D474
50032741;D050;;COPO TERMICO 70ML 5UN;12/05/2020;ZDLA;COPA;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032742;D050;;PANO DE LIMPEZA BRANCO 40X62CM 3UN;22/04/2020;ZDLA;COPA;PAC;015;;;7000;V;0,00;BRL;1;F45285747805;D474
50032743;D050;;PAPEL HIGIENICO FS FOFINHO 30M 4RL;02/01/2020;ZDLA;MAT ESCR;UN;012;;;7002;V;0,00;BRL;1;F45285747805;D474
50032744;D050;;PANO DESCARTAVEL AZUL 5UN EVERCLEAN;08/05/2020;ZDLA;MAT ESCR;UN;025;;;7000;V;0,00;BRL;1;F45285747805;D474
50032745;D050;;PANO DESCARTAVEL LARANJA 5UN EVERCLEAN;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032746;D050;;COLHER DESCART. BRANCA REFEICAO 50UN;08/05/2020;ZDLA;COPA;UN;015;;;7002;V;0,00;BRL;1;F45285747805;D474
50032747;D050;;ETIQUETA URGENTE TP-19 6FLS COLACRIL;27/02/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032748;D050;;ETIQUETA AMARELA TP-19 6FLS COLACRIL;20/04/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032749;D050;;ETIQUETA VERMELHA TP-19 6FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032750;D050;;ETIQUETA AZUL TP-19 6FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032751;D050;;ETIQUETA PRETA TP-19 6FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032752;D050;;ETIQUETA LARANJA TP-19 6FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
50032753;D050;;ETIQUETA VERDE TP-19 6FLS COLACRIL;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F45285747805;D474
