Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Nec.JUN/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Cons.JAN/2020;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10000206;DISCO CEFALOTINA C/50 30MCG;86,000;86,000;0,000;FR;9,05;778,47;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;60;327;@0A@;86,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1614;
;DA04;;10000207;DISCO CEFEPIME C/50 30MCG;53,000;53,000;0,000;FR;9,48;502,21;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;4;4;@0A@;53,000;971;@08@;0,000;0,0;;0,000;00;LIBERADO;1616;
;D969;;10000207;DISCO CEFEPIME C/50 30MCG;0,000;0,000;0,000;FR;9,17;0,00;0,284;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;3,500;2,625;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;14,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1616;
;DA04;;10000210;DISCO CEFTAZIDIMA C/50 30MCG;22,000;22,000;0,000;FR;9,30;204,64;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;12,000;0,000;0,000;0,000;2,000;0,000;3,000;3,000;2,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;20;169;@0A@;22,000;971;@08@;0,000;0,0;;0,000;00;LIBERADO;1619;10009103
;D969;;10000210;DISCO CEFTAZIDIMA C/50 30MCG;0,000;0,000;0,000;FR;8,81;0,00;0,340;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;2,252;2,252;2,815;2,252;2,252;1,689;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;11,000;0,000;2,000;0,000;3,000;3,000;2,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1619;10009103
;D969;;10000212;DISCO CEFTRIAXONA C/50 30MCG;0,000;0,000;0,000;FR;10,19;0,00;0,760;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;7,252;7,252;1,813;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;29,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1620;10009126
;DA04;;10000212;DISCO CEFTRIAXONA C/50 30MCG;65,000;65,000;0,000;FR;12,74;828,24;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;50,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;29;202;@0A@;65,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1620;10009126
;DA04;;10000214;DISCO CIPROFLOXACINA 5MCG;69,000;69,000;0,000;FR;9,28;640,65;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;20,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;29;202;@0A@;69,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1622;
;D969;;10000214;DISCO CIPROFLOXACINA 5MCG;0,000;0,000;0,000;FR;9,19;0,00;0,524;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;5,000;5,000;1,250;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;20,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1622;
;D969;;10000215;DISCO LEVOFLOXACINA C/50 5MCG;0,000;0,000;0,000;FR;12,41;0,00;0,644;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;4,252;4,252;5,315;4,252;4,252;5,315;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;21,000;0,000;0,000;0,000;6,000;3,000;4,000;6,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1635;
;DA04;;10000215;DISCO LEVOFLOXACINA C/50 5MCG;14,000;14,000;0,000;FR;11,36;158,97;0,000;0,000;ZROH;PD;001;999,9;999,9;0020009053;ANTONIO CARLOS DE FENDI - EPP;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;2,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017203310;10;;10/01/2020;;1,000;0,000;;8,32;12,000;4600001884;1320;8,32;300,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;6,000;3,000;4,000;6,000;0,000;4500315877;10/01/2020;;1,000;4500315877;10/01/2020;;1,000;;;;0,000;002;;;21;349;@0A@;14,000;966;@0A@;16,000;999,0;@08@;0,000;00;LIBERADO;1635;
;DA04;;10000215;DISCO LEVOFLOXACINA C/50 5MCG;14,000;14,000;0,000;FR;11,36;158,97;0,000;0,000;ZROH;PD;001;999,9;999,9;0020009053;ANTONIO CARLOS DE FENDI - EPP;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;2,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017230719;10;;10/01/2020;;1,000;0,000;;8,32;12,000;4600001884;1320;8,32;300,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;6,000;3,000;4,000;6,000;0,000;4500315877;10/01/2020;;1,000;4500315877;10/01/2020;;1,000;;;;0,000;002;;;21;349;@0A@;14,000;966;@0A@;16,000;999,0;@08@;0,000;00;LIBERADO;1635;
;D969;;10000218;DISCO PENICILINA C/50 10MCG;0,000;0,000;0,000;FR;10,96;0,00;0,340;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;2,252;2,252;2,815;2,252;2,252;2,815;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;7,000;0,000;0,000;0,000;3,000;3,000;2,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1647;10009046
;DA04;;10000218;DISCO PENICILINA C/50 10MCG;22,000;22,000;0,000;FR;11,00;242,02;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;8,000;0,000;0,000;0,000;0,000;0,000;0,000;3,000;3,000;2,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;21;202;@0A@;22,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1647;10009046
;DA04;;10000220;DISCO TETRACICLINIA C/50 30MCG;64,000;64,000;0,000;FR;10,04;642,85;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;9,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;4,000;10,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;32;61;@0A@;64,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1655;
;D969;;10000220;DISCO TETRACICLINIA C/50 30MCG;0,000;0,000;0,000;FR;10,25;0,00;0,744;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;4,924;4,924;6,155;4,924;4,924;6,155;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;12,000;0,000;0,000;0,000;0,000;2,000;4,000;10,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1655;
;DA04;;10000221;DISCO VANC C/50 30MCG (DUPL) 10014554;21,000;21,000;0,000;FR;14,85;311,91;0,000;0,000;ZROH;ND;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;1,000;0,000;2,000;4,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;61;162;@0A@;21,000;986;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;1659;
;D969;;10000221;DISCO VANC C/50 30MCG (DUPL) 10014554;0,000;0,000;0,000;FR;10,22;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;1,000;0,000;4,000;4,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;270;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;1659;
;DA04;;10000224;AGAR TSI 13X100 P. LABOR;44,000;44,000;0,000;PAC;12,59;553,86;5,724;0,000;ZROH;PD;022;999,9;999,9;0020008079;PLAST LABOR IND.E COM.DE EQUIP.HOSP;7;3;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;27,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;153,000;;0;0,00;500,00;;3,000;47,000;9,000;17,000;23,000;36,000;47,000;46,000;24,000;30,000;21,000;7,000;4500315909;06/01/2020;;27,000;;;;0,000;;;;0,000;002;;;4;14;@0A@;44,000;975;@0A@;65,000;204,0;@08@;0,000;00;LIBERADO;03110;
;D969;;10000224;AGAR TSI 13X100 P. LABOR;0,000;0,000;0,000;PAC;11,75;0,00;5,564;0,000;ZROH;VV;005;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;41,500;41,500;36,665;29,332;29,332;36,665;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;3,000;47,000;9,000;17,000;23,000;36,000;47,000;46,000;24,000;30,000;21,000;7,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;03110;
;DA04;;10000225;AGAR FENILALANINA 13X100 P. LABOR;30,000;30,000;0,000;PAC;12,52;375,65;4,914;0,000;ZROH;PD;022;999,9;999,9;0020008079;PLAST LABOR IND.E COM.DE EQUIP.HOSP;7;3;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;14,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;149,000;;0;0,00;500,00;;37,000;9,000;73,000;8,000;9,000;28,000;43,000;28,000;29,000;30,000;22,000;6,000;4500315909;06/01/2020;;14,000;;;;0,000;;;;0,000;002;;;4;14;@0A@;30,000;975;@0A@;39,000;143,0;@08@;0,000;00;LIBERADO;03090;
;D969;;10000225;AGAR FENILALANINA 13X100 P. LABOR;0,000;0,000;0,000;PAC;11,75;0,00;4,272;0,000;ZROH;VV;005;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;28,252;28,252;35,315;28,252;28,252;35,315;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;37,000;9,000;73,000;8,000;9,000;28,000;43,000;28,000;29,000;30,000;22,000;6,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;03090;
;D969;;10000232;CTR LIATEST IV N P T 12X1ML STAGO;0,000;0,000;0,000;KIT;431,21;0,00;0,384;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;1,668;2,932;3,665;2,932;2,932;3,665;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;4,000;1,000;4,000;0,000;2,000;3,000;2,000;2,000;3,000;3,000;3,000;1,000;;;;0,000;;;;0,000;;;;0,000;;;;349;369;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;00526;
;DA04;;10000232;CTR LIATEST IV N P T 12X1ML STAGO;4,000;4,000;0,000;KIT;431,21;1.724,84;1,160;0,000;ZROH;PD;002;40,0;155,0;0020013908;STAGO BRASIL COMERCIO, IMPORTACAO E;20;18;2;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;5,000;1,000;2,000;2,000;3,000;2,000;1,000;@3J@;1017481802;10;;28/01/2020;;1,000;0,000;;431,21;20,000;4600002266;10;431,21;2.000,00;;6,000;25,000;6,000;3,000;5,000;6,000;3,000;4,000;6,000;5,000;5,000;1,000;4500315727;07/01/2020;;1,000;4500315727;07/01/2020;;1,000;4500315727;07/01/2020;;1,000;002;;;4;21;@08@;0,000;0;@0A@;5,000;86,0;@08@;0,000;00;LIBERADO;00526;
;D969;;10000238;ANTICORP ID ANTID CONF D FRAC 1X5 DIAMED;0,000;0,000;0,000;KIT;83,79;0,00;0,000;0,000;ZROH;VV;005;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;DA04;97,0;0,000;0,252;0,252;0,315;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;1,000;1,000;1,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;228;270;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;007531V;
;DA04;;10000238;ANTICORP ID ANTID CONF D FRAC 1X5 DIAMED;9,000;9,000;0,000;KIT;83,79;754,11;0,705;0,000;ZROH;PD;002;999,9;999,9;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;2,000;1,000;1,000;2,000;1,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;3,000;4,000;2,000;2,000;3,000;0,000;2,000;1,000;2,000;2,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;12;14;@0A@;9,000;970;@08@;0,000;0,0;;0,000;00;LIBERADO;007531V;
;D969;;10000255;TB VAC S/ADITIVO PREMIUM 6ML GBO;0,000;0,000;0,000;UN;0,35;0,00;10,464;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;50,000;0,000;0,000;50,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;100,000;100,000;25,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;50,000;0,000;0,000;400,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;228;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;456001;
;DA04;;10000255;TB VAC S/ADITIVO PREMIUM 6ML GBO;2.600,000;2.550,000;0,000;UN;0,35;910,19;899,760;0,000;ZROH;PD;001;41,4;140,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;C;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;3.750,000;888,000;1.476,000;1.505,000;1.606,000;1.355,000;703,000;@3J@;;0;;;;0,000;0,000;;0,00;8.400,000;;0;0,00;1.000,00;;4.150,000;800,000;12.900,000;1.200,000;850,000;1.300,000;1.500,000;1.050,000;1.050,000;1.050,000;800,000;150,000;5300099713;15/05/2019;07/02/2020;150,000;4500315527;20/12/2019;;2.400,000;4500315528;14/01/2020;;1.200,000;006;;;1;7;@08@;0,000;0;@0A@;3.900,000;87,0;@08@;50,000;00;LIBERADO;456001;
;DA04;;10000279;SOL LIMP OWERN KOLLER 600T 24X15ML STAGO;11,000;11,000;0,000;KIT;96,24;1.058,64;1,400;0,000;ZROH;PD;002;104,0;157,0;;;20;18;2;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;4,000;1,000;1,000;3,000;1,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;3,000;8,000;5,000;2,000;4,000;3,000;1,000;2,000;3,000;4,000;2,000;1,000;;;;0,000;;;;0,000;;;;0,000;002;;;1;137;@0A@;4,480;64;@08@;0,000;0,0;;0,000;00;LIBERADO;360;
;D969;;10000279;SOL LIMP OWERN KOLLER 600T 24X15ML STAGO;0,000;0,000;0,000;KIT;96,24;0,00;0,200;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;1,332;1,332;1,665;1,332;1,332;1,665;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;0,000;4,000;1,000;0,000;3,000;0,000;2,000;1,000;1,000;2,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;270;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;360;
;D969;;10000282;ANTICORP SERIG DIANA A1/B C/2 110T 10ML;0,000;0,000;0,000;FR;54,00;0,00;5,480;0,000;ZROH;VV;005;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;36,252;36,252;45,315;36,252;36,252;45,315;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;14,000;18,000;42,000;32,000;24,000;38,000;37,000;35,000;35,000;35,000;50,000;10,000;;;;0,000;;;;0,000;;;;0,000;;;;349;364;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;000000000021365913;
;DA04;;10000282;ANTICORP SERIG DIANA A1/B C/2 110T 10ML;35,000;35,000;0,000;FR;54,00;1.890,00;0,000;0,000;ZROH;PD;002;999,9;999,9;0020009017;GRIFOLS BRASIL LTDA;64;60;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;35,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017481555;10;;20/02/2020;;35,000;0,000;;1.890,00;124,000;4600001877;490;54,00;1.500,00;;14,000;18,000;42,000;32,000;24,000;38,000;37,000;35,000;35,000;35,000;50,000;10,000;4500311738;23/01/2020;;35,000;;;;0,000;;;;0,000;002;;;4;15;@0A@;35,000;936;@0A@;70,000;154,0;@08@;0,000;00;LIBERADO;000000000021365913;
;DA04;;10000282;ANTICORP SERIG DIANA A1/B C/2 110T 10ML;35,000;35,000;0,000;FR;54,00;1.890,00;0,000;0,000;ZROH;PD;002;999,9;999,9;0020009017;GRIFOLS BRASIL LTDA;64;60;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;35,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017481556;10;;11/03/2020;;9,000;0,000;;486,00;124,000;4600001877;490;54,00;1.500,00;;14,000;18,000;42,000;32,000;24,000;38,000;37,000;35,000;35,000;35,000;50,000;10,000;4500311738;23/01/2020;;35,000;;;;0,000;;;;0,000;002;;;4;15;@0A@;35,000;936;@0A@;70,000;154,0;@08@;0,000;00;LIBERADO;000000000021365913;
;DA04;;10000282;ANTICORP SERIG DIANA A1/B C/2 110T 10ML;35,000;35,000;0,000;FR;54,00;1.890,00;0,000;0,000;ZROH;PD;002;999,9;999,9;0020009017;GRIFOLS BRASIL LTDA;64;60;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;35,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017481557;10;;11/03/2020;;9,000;0,000;;486,00;124,000;4600001877;490;54,00;1.500,00;;14,000;18,000;42,000;32,000;24,000;38,000;37,000;35,000;35,000;35,000;50,000;10,000;4500311738;23/01/2020;;35,000;;;;0,000;;;;0,000;002;;;4;15;@0A@;35,000;936;@0A@;70,000;154,0;@08@;0,000;00;LIBERADO;000000000021365913;
;DA04;;10000282;ANTICORP SERIG DIANA A1/B C/2 110T 10ML;35,000;35,000;0,000;FR;54,00;1.890,00;0,000;0,000;ZROH;PD;002;999,9;999,9;0020009017;GRIFOLS BRASIL LTDA;64;60;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;35,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017481558;10;;11/03/2020;;9,000;0,000;;486,00;124,000;4600001877;490;54,00;1.500,00;;14,000;18,000;42,000;32,000;24,000;38,000;37,000;35,000;35,000;35,000;50,000;10,000;4500311738;23/01/2020;;35,000;;;;0,000;;;;0,000;002;;;4;15;@0A@;35,000;936;@0A@;70,000;154,0;@08@;0,000;00;LIBERADO;000000000021365913;
;DA04;;10000282;ANTICORP SERIG DIANA A1/B C/2 110T 10ML;35,000;35,000;0,000;FR;54,00;1.890,00;0,000;0,000;ZROH;PD;002;999,9;999,9;0020009017;GRIFOLS BRASIL LTDA;64;60;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;35,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017481559;10;;11/03/2020;;9,000;0,000;;486,00;124,000;4600001877;490;54,00;1.500,00;;14,000;18,000;42,000;32,000;24,000;38,000;37,000;35,000;35,000;35,000;50,000;10,000;4500311738;23/01/2020;;35,000;;;;0,000;;;;0,000;002;;;4;15;@0A@;35,000;936;@0A@;70,000;154,0;@08@;0,000;00;LIBERADO;000000000021365913;
