Material;Texto breve de material;Centro;Depósito;Tipo de movimento;Estoque especial;Doc.material;Item doc.material;Data de lançamento;Qtd.  UM registro;UM registro;Centro custo;Montante em MI;Pedido;Lote;Nome do usuário
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902780381;1;24/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4902768180;27;24/03/2020;28;PAC;;0,00;5500000029;MIC2019066;F06330755159
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902757110;1;23/03/2020;-0,317;KIT;;-9,70;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902757039;1;23/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902757038;1;23/03/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902748803;1;23/03/2020;-7;PAC;P01177D386;-87,55;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902735296;1;22/03/2020;-0,013;KIT;;-0,40;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902713254;1;21/03/2020;-0,069;KIT;;-2,11;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902713194;1;21/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902713183;1;21/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902701152;1;21/03/2020;-4;PAC;P01177D386;-50,03;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902684716;1;20/03/2020;-0,118;KIT;;-3,61;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902684643;1;20/03/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902649686;1;19/03/2020;-0,440;KIT;;-13,46;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902649609;1;19/03/2020;-0,018;KIT;;-0,55;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902633964;1;19/03/2020;-4;PAC;P01177D386;-50,03;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902612395;1;18/03/2020;-0,522;KIT;;-15,97;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902612322;1;18/03/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902596138;1;18/03/2020;-5;PAC;P01177D386;-62,53;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4902551021;9;17/03/2020;2;KIT;;0,00;5500000029;40790200;F06330755159
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902573167;1;17/03/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902573226;1;17/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902573254;1;17/03/2020;-0,381;KIT;;-11,66;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4902552041;9;17/03/2020;1;KIT;;0,00;5500000029;42063301;F49464620153
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902556604;1;17/03/2020;-3;PAC;P01177D386;-37,52;;MIC2018761;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4902553295;6;17/03/2020;5;PAC;;0,00;5500000029;MIC2019066;F49464620153
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4902551550;27;17/03/2020;52;PAC;;0,00;5500000029;MIC2018761;F06330755159
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902537581;1;16/03/2020;-0,335;KIT;;-10,25;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902537495;1;16/03/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D969;;101;;4902525897;2;16/03/2020;1;KIT;P01034D969;0,00;5300141679;42063301;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902526514;1;16/03/2020;-12;PAC;P01177D386;-147,72;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902508385;1;15/03/2020;-0,057;KIT;;-1,74;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902479492;1;14/03/2020;-0,223;KIT;;-6,82;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902479409;1;14/03/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902464383;1;14/03/2020;-12;PAC;P01177D386;-147,72;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902445500;1;13/03/2020;-0,011;KIT;;-0,34;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902445578;1;13/03/2020;-0,397;KIT;;-12,15;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902429302;2;13/03/2020;-12;PAC;P01177D386;-147,72;;MIC2018761;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902406366;1;12/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902406447;1;12/03/2020;-0,381;KIT;;-11,66;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4902385363;3;12/03/2020;-1;KIT;P01031D386;-60,93;;42063301;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4902389607;39;12/03/2020;36;PAC;;0,00;5500000029;MIC2018761;F36677418120
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902389285;1;12/03/2020;-11;PAC;P01177D386;-135,68;;MIC2018682;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902363136;1;11/03/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902363216;1;11/03/2020;-0,391;KIT;;-11,96;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902341182;1;11/03/2020;-3;PAC;P01177D386;-37,01;;MIC2018682;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902317901;1;10/03/2020;-0,417;KIT;;-12,76;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902361031;1;10/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902361111;1;10/03/2020;-0,069;KIT;;-2,11;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902317816;1;10/03/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902301670;1;10/03/2020;-5;PAC;P01177D386;-61,68;;MIC2018526;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902285096;1;09/03/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902285157;1;09/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902285175;1;09/03/2020;-0,207;KIT;;-6,33;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902274724;1;09/03/2020;-2;PAC;P01177D386;-24,67;;MIC2018526;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902256991;1;08/03/2020;-0,059;KIT;;-1,81;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902228512;1;07/03/2020;-0,011;KIT;;-0,34;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902228585;1;07/03/2020;-0,391;KIT;;-11,96;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902213342;1;07/03/2020;-4;PAC;P01177D386;-49,34;;MIC2018526;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902194383;1;06/03/2020;-0,016;KIT;;-0,49;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902194461;1;06/03/2020;-0,322;KIT;;-9,85;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902178429;1;06/03/2020;-7;PAC;P01177D386;-86,35;;MIC2018526;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902156136;1;05/03/2020;-0,013;KIT;;-0,40;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902156203;1;05/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902156214;1;05/03/2020;-0,570;KIT;;-17,44;;40790200;SVC_JOBS
10000160;FITA IMPRESS SP1000 ROCHE;D386;ALMX;201;;4902139821;1;05/03/2020;-1;UN;P01185D386;-244,72;;851045;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902139663;2;05/03/2020;-7;PAC;P01177D386;-86,35;;MIC2018526;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902117726;1;04/03/2020;-1,160;KIT;;-35,49;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902117639;1;04/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902101025;2;04/03/2020;-8;PAC;P01177D386;-98,68;;MIC2018526;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902101025;1;04/03/2020;-2;PAC;P01177D386;-24,67;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902079087;1;03/03/2020;-1,183;KIT;;-36,19;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902079032;1;03/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902063203;1;03/03/2020;-3;PAC;P01177D386;-37,01;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902046548;1;02/03/2020;-1,033;KIT;;-31,60;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902046481;1;02/03/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902046472;1;02/03/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4902033102;21;02/03/2020;1;KIT;;0,00;5500000029;42063301;F49464620153
10000176;CTR LIQUIC MARCAD CARD PLUS 3NVS 6X3ML;D969;;101;;4902035497;2;02/03/2020;2;KIT;P01033D969;0,00;5300139349;0000142165;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4902035844;1;02/03/2020;-9;PAC;P01177D386;-111,02;;MIC1918209;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4902033221;33;02/03/2020;13;PAC;;0,00;5500000029;MIC2018526;F06330755159
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4902033221;36;02/03/2020;14;PAC;;0,00;5500000029;MIC2018682;F06330755159
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4902018715;1;01/03/2020;-0,062;KIT;;-1,90;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901991037;1;29/02/2020;-0,407;KIT;;-12,45;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901990960;1;29/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901976283;1;29/02/2020;-13;PAC;P01177D386;-160,27;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901957637;1;28/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901957708;1;28/02/2020;-0,517;KIT;;-15,82;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901940461;1;28/02/2020;-2;PAC;P01177D386;-24,66;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901920439;1;27/02/2020;-0,307;KIT;;-9,39;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901920349;1;27/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4901903113;16;27/02/2020;-1;KIT;P01031D386;-60,93;;42063301;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901905815;1;27/02/2020;-3;PAC;P01177D386;-36,98;;MIC1918209;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901902068;30;27/02/2020;6;PAC;;0,00;5500000029;MIC2018526;F49464620153
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901889678;1;26/02/2020;-0,133;KIT;;-4,07;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901889608;1;26/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901879396;1;26/02/2020;-11;PAC;P01177D386;-135,61;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901864264;1;25/02/2020;-0,059;KIT;;-1,80;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4901835311;6;24/02/2020;1;KIT;;0,00;5500000029;40790200;F06330755159
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901844080;1;24/02/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901844128;1;24/02/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901844146;1;24/02/2020;-0,399;KIT;;-12,21;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4901835529;18;24/02/2020;1;KIT;;0,00;5500000029;42063301;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901835413;39;24/02/2020;14;PAC;;0,00;5500000029;MIC2018526;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901835413;36;24/02/2020;5;PAC;;0,00;5500000029;MIC1918209;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901835391;1;24/02/2020;-3;PAC;P01177D386;-36,98;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901821761;1;23/02/2020;-0,036;KIT;;-1,10;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901794236;1;22/02/2020;-0,374;KIT;;-11,44;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901794157;1;22/02/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901779036;1;22/02/2020;-2;PAC;P01177D386;-24,65;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901759499;1;21/02/2020;-0,011;KIT;;-0,34;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901759588;1;21/02/2020;-0,468;KIT;;-14,32;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4901739058;1;21/02/2020;-1;KIT;P01031D386;-60,93;;37293302;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901743354;2;21/02/2020;-10;PAC;P01177D386;-123,27;;MIC1918209;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901743354;1;21/02/2020;-1;PAC;P01177D386;-12,33;;MIC1918209;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901739878;21;21/02/2020;17;PAC;;0,00;5500000029;MIC1918209;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901723496;1;20/02/2020;-0,414;KIT;;-12,67;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901723406;1;20/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901686015;1;19/02/2020;-0,443;KIT;;-13,55;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901685938;1;19/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000156;LAM KCELL SEDIM URI C/100 CRAL;D386;ALMX;201;;4901667898;1;19/02/2020;-1;CX;P01110D386;-175,00;;;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901667922;1;19/02/2020;-8;PAC;P01177D386;-98,62;;MIC1918209;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901644607;1;18/02/2020;-0,348;KIT;;-10,65;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901644540;1;18/02/2020;-0,016;KIT;;-0,49;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4901622452;6;18/02/2020;7;KIT;;0,00;5500000029;40790200;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901628168;1;18/02/2020;-11;PAC;P01177D386;-135,60;;MIC1918104;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901623136;45;18/02/2020;28;PAC;;0,00;5500000029;MIC1918209;F36677418120
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901606722;1;17/02/2020;-0,384;KIT;;-11,75;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901606643;1;17/02/2020;-0,016;KIT;;-0,49;;40790200;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D969;;101;;4901591487;2;17/02/2020;1;KIT;P01034D969;0,00;5300137352;37293302;F11026272408
10000176;CTR LIQUIC MARCAD CARD PLUS 3NVS 6X3ML;D969;;101;;4901591333;2;17/02/2020;2;KIT;P01033D969;0,00;5300137352;0000142165;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901587490;1;17/02/2020;-5;PAC;P01177D386;-61,62;;MIC1918104;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901592651;1;17/02/2020;-14;PAC;P01177D386;-172,54;;MIC1918104;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901573427;1;16/02/2020;-0,062;KIT;;-1,90;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901546272;1;15/02/2020;-0,167;KIT;;-5,11;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901546211;1;15/02/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901529291;18;15/02/2020;17;PAC;;0,00;5500000029;MIC1918209;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901519995;1;14/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901520059;1;14/02/2020;-0,532;KIT;;-16,28;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901477496;1;12/02/2020;-0,450;KIT;;-13,77;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901477478;1;12/02/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901477413;1;12/02/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901477418;1;12/02/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901459800;1;12/02/2020;-5;PAC;P01177D386;-61,61;;MIC1918104;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901438132;1;11/02/2020;-0,018;KIT;;-0,55;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901438205;1;11/02/2020;-0,532;KIT;;-16,28;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901422512;1;11/02/2020;-6;PAC;P01177D386;-73,93;;MIC1918104;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4901421052;12;11/02/2020;12;PAC;;0,00;5500000029;MIC1918104;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901405952;1;10/02/2020;-0,156;KIT;;-4,77;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901405876;1;10/02/2020;-0,006;KIT;;-0,18;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901395052;1;10/02/2020;-8;PAC;P01177D386;-99,22;;MIC1918104;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901377474;1;09/02/2020;-0,062;KIT;;-1,90;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901377448;1;09/02/2020;-0,003;KIT;;-0,09;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901349144;1;08/02/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901349232;1;08/02/2020;-0,279;KIT;;-8,54;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901315053;1;07/02/2020;-0,016;KIT;;-0,49;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901315133;1;07/02/2020;-0,463;KIT;;-14,17;;40790200;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4901298394;1;07/02/2020;-9;PAC;P01177D386;-111,63;;MIC1918104;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901276048;1;06/02/2020;-0,008;KIT;;-0,24;;40790200;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4901276118;1;06/02/2020;-0,481;KIT;;-14,72;;40790200;SVC_JOBS
