Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10000555;RGT BETA HCG ARCH 100T ABBOTT;3,000;3,000;0,000;KIT;83,92;251,77;3,195;0,000;ZROH;PD;001;3,0;56,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;9,000;4,000;7,000;5,000;4,000;6,000;3,000;@3J@;1017212509;10;;04/02/2020;;1,000;0,000;;83,92;10,000;4600003724;1760;83,92;1.500,00;;11,000;4,000;8,000;5,000;7,000;9,000;8,000;5,000;7,000;3,000;5,000;7,000;4500313153;12/12/2019;;4,000;4500311222;16/12/2019;;3,000;4500315595;07/01/2020;;1,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;07K7825;
;DA04;;10000555;RGT BETA HCG ARCH 100T ABBOTT;3,000;3,000;0,000;KIT;83,92;251,77;3,195;0,000;ZROH;PD;001;3,0;56,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;9,000;4,000;7,000;5,000;4,000;6,000;3,000;@3J@;1017212510;10;;11/02/2020;;2,000;0,000;;167,84;10,000;4600003724;1760;83,92;1.500,00;;11,000;4,000;8,000;5,000;7,000;9,000;8,000;5,000;7,000;3,000;5,000;7,000;4500313153;12/12/2019;;4,000;4500311222;16/12/2019;;3,000;4500315595;07/01/2020;;1,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;07K7825;
;DA04;;10000555;RGT BETA HCG ARCH 100T ABBOTT;3,000;3,000;0,000;KIT;83,92;251,77;3,195;0,000;ZROH;PD;001;3,0;56,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;9,000;4,000;7,000;5,000;4,000;6,000;3,000;@3J@;1017212511;10;;18/02/2020;;1,000;0,000;;83,92;10,000;4600003724;1760;83,92;1.500,00;;11,000;4,000;8,000;5,000;7,000;9,000;8,000;5,000;7,000;3,000;5,000;7,000;4500313153;12/12/2019;;4,000;4500311222;16/12/2019;;3,000;4500315595;07/01/2020;;1,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;07K7825;
;DA04;;10000555;RGT BETA HCG ARCH 100T ABBOTT;3,000;3,000;0,000;KIT;83,92;251,77;3,195;0,000;ZROH;PD;001;3,0;56,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;9,000;4,000;7,000;5,000;4,000;6,000;3,000;@3J@;1017212512;10;;18/02/2020;;2,000;0,000;;167,84;10,000;4600003724;1760;83,92;1.500,00;;11,000;4,000;8,000;5,000;7,000;9,000;8,000;5,000;7,000;3,000;5,000;7,000;4500313153;12/12/2019;;4,000;4500311222;16/12/2019;;3,000;4500315595;07/01/2020;;1,000;002;;;2;13;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;07K7825;
;DA04;;10000562;CLB BETA HCG ARCH C/6 4ML ABBOTT;3,000;3,000;0,000;KIT;243,00;729,00;0,600;0,000;ZROH;PD;001;47,0;75,0;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;1,000;1,000;1,000;0,000;1,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;3,000;;0;0,00;0,00;;2,000;1,000;0,000;0,000;0,000;0,000;1,000;1,000;1,000;1,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;54;69;@0A@;0,520;13;@08@;0,000;0,0;;0,000;00;LIBERADO;07K7801;
;D969;;10000568;TB DE TRANS 4ML GBO;0,000;0,000;0,000;UN;0,21;0,00;284,400;0,000;ZROH;VV;005;0,0;22,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;50,000;0,000;0,000;50,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1.550,000;1.053,333;2.304,167;1.975,000;2.468,750;1.975,000;1.975,000;@3J@;;0;;;;0,000;0,000;;0,00;11.450,000;;0;0,00;0,00;;100,000;0,000;900,000;600,000;1.650,000;1.250,000;2.500,000;1.200,000;2.550,000;1.250,000;1.800,000;2.100,000;5500001368;17/12/2019;31/12/9999;400,000;5500001368;18/12/2019;31/12/9999;100,000;5300126114;17/12/2019;19/12/2019;200,000;;;;208;240;@08@;0,000;0;@0A@;200,000;3,0;@08@;0,000;00;LIBERADO;454107;10001331
;DA04;;10000568;TB DE TRANS 4ML GBO;14.800,000;14.350,000;0,000;UN;0,21;3.108,00;36.063,600;0,000;ZROH;VV;001;4,1;62,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;A;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;97.200,000;26.713,777;58.436,387;50.088,332;62.610,415;16.475,000;16.475,000;@3J@;1017216423;10;;21/01/2020;;10.800,000;0,000;;2.268,00;72.000,000;4600003569;330;0,21;1.000,00;;16.050,000;24.500,000;13.250,000;23.250,000;16.700,000;23.950,000;22.950,000;17.800,000;16.550,000;21.050,000;13.200,000;12.500,000;4500308907;27/11/2019;;10.800,000;4500309665;28/11/2019;;10.800,000;4500313084;07/01/2020;;1.200,000;006;;;1;27;@08@;0,000;0;@08@;0,000;0,0;@08@;450,000;00;LIBERADO;454107;10001331
;DA04;;10000568;TB DE TRANS 4ML GBO;14.800,000;14.350,000;0,000;UN;0,21;3.108,00;36.063,600;0,000;ZROH;VV;001;4,1;62,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;A;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;97.200,000;26.713,777;58.436,387;50.088,332;62.610,415;16.475,000;16.475,000;@3J@;1017216424;10;;28/01/2020;;3.600,000;0,000;;756,00;72.000,000;4600003569;330;0,21;1.000,00;;16.050,000;24.500,000;13.250,000;23.250,000;16.700,000;23.950,000;22.950,000;17.800,000;16.550,000;21.050,000;13.200,000;12.500,000;4500308907;27/11/2019;;10.800,000;4500309665;28/11/2019;;10.800,000;4500313084;07/01/2020;;1.200,000;006;;;1;27;@08@;0,000;0;@08@;0,000;0,0;@08@;450,000;00;LIBERADO;454107;10001331
;DA04;;10000568;TB DE TRANS 4ML GBO;14.800,000;14.350,000;0,000;UN;0,21;3.108,00;36.063,600;0,000;ZROH;VV;001;4,1;62,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;A;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;97.200,000;26.713,777;58.436,387;50.088,332;62.610,415;16.475,000;16.475,000;@3J@;1017216425;10;;04/02/2020;;13.200,000;0,000;;2.772,00;72.000,000;4600003569;330;0,21;1.000,00;;16.050,000;24.500,000;13.250,000;23.250,000;16.700,000;23.950,000;22.950,000;17.800,000;16.550,000;21.050,000;13.200,000;12.500,000;4500308907;27/11/2019;;10.800,000;4500309665;28/11/2019;;10.800,000;4500313084;07/01/2020;;1.200,000;006;;;1;27;@08@;0,000;0;@08@;0,000;0,0;@08@;450,000;00;LIBERADO;454107;10001331
;DA04;;10000568;TB DE TRANS 4ML GBO;14.800,000;14.350,000;0,000;UN;0,21;3.108,00;36.063,600;0,000;ZROH;VV;001;4,1;62,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;A;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;97.200,000;26.713,777;58.436,387;50.088,332;62.610,415;16.475,000;16.475,000;@3J@;1017216426;10;;11/02/2020;;12.000,000;0,000;;2.520,00;72.000,000;4600003569;330;0,21;1.000,00;;16.050,000;24.500,000;13.250,000;23.250,000;16.700,000;23.950,000;22.950,000;17.800,000;16.550,000;21.050,000;13.200,000;12.500,000;4500308907;27/11/2019;;10.800,000;4500309665;28/11/2019;;10.800,000;4500313084;07/01/2020;;1.200,000;006;;;1;27;@08@;0,000;0;@08@;0,000;0,0;@08@;450,000;00;LIBERADO;454107;10001331
;DA04;;10000568;TB DE TRANS 4ML GBO;14.800,000;14.350,000;0,000;UN;0,21;3.108,00;36.063,600;0,000;ZROH;VV;001;4,1;62,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;A;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;97.200,000;26.713,777;58.436,387;50.088,332;62.610,415;16.475,000;16.475,000;@3J@;1017216427;10;;18/02/2020;;16.800,000;0,000;;3.528,00;72.000,000;4600003569;330;0,21;1.000,00;;16.050,000;24.500,000;13.250,000;23.250,000;16.700,000;23.950,000;22.950,000;17.800,000;16.550,000;21.050,000;13.200,000;12.500,000;4500308907;27/11/2019;;10.800,000;4500309665;28/11/2019;;10.800,000;4500313084;07/01/2020;;1.200,000;006;;;1;27;@08@;0,000;0;@08@;0,000;0,0;@08@;450,000;00;LIBERADO;454107;10001331
;DA04;;10000587;RGT LIPASE CHEMISTRY 778T ABBOTT;6,000;6,000;0,000;KIT;84,02;504,10;1,995;0,000;ZROH;PD;001;11,0;68,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;3,000;4,000;4,000;2,000;4,000;4,000;1,000;@3J@;1017207602;10;;04/02/2020;23/01/2020;1,000;0,000;;84,02;5,000;4600003724;70;84,02;1.500,00;;1,000;4,000;2,000;2,000;3,000;2,000;2,000;4,000;2,000;3,000;3,000;1,000;4500311222;16/12/2019;;3,000;;;;0,000;;;;0,000;002;;;7;29;@08@;0,000;0;@0A@;1,000;8,0;@08@;0,000;00;LIBERADO;07D8031;
;DA04;;10000587;RGT LIPASE CHEMISTRY 778T ABBOTT;6,000;6,000;0,000;KIT;84,02;504,10;1,995;0,000;ZROH;PD;001;11,0;68,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;3,000;4,000;4,000;2,000;4,000;4,000;1,000;@3J@;1017207603;10;;11/02/2020;04/02/2020;1,000;0,000;;84,02;5,000;4600003724;70;84,02;1.500,00;;1,000;4,000;2,000;2,000;3,000;2,000;2,000;4,000;2,000;3,000;3,000;1,000;4500311222;16/12/2019;;3,000;;;;0,000;;;;0,000;002;;;7;29;@08@;0,000;0;@0A@;1,000;8,0;@08@;0,000;00;LIBERADO;07D8031;
;DA04;;10000587;RGT LIPASE CHEMISTRY 778T ABBOTT;6,000;6,000;0,000;KIT;84,02;504,10;1,995;0,000;ZROH;PD;001;11,0;68,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;3,000;4,000;4,000;2,000;4,000;4,000;1,000;@3J@;1017207604;10;;18/02/2020;13/02/2020;3,000;0,000;;252,06;5,000;4600003724;70;84,02;1.500,00;;1,000;4,000;2,000;2,000;3,000;2,000;2,000;4,000;2,000;3,000;3,000;1,000;4500311222;16/12/2019;;3,000;;;;0,000;;;;0,000;002;;;7;29;@08@;0,000;0;@0A@;1,000;8,0;@08@;0,000;00;LIBERADO;07D8031;
;D969;;10000587;RGT LIPASE CHEMISTRY 778T ABBOTT;0,000;0,000;0,000;KIT;83,99;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;113;120;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;07D8031;
;DA04;;10000592;CLB LIPASE CHEMISTRY C/2 3ML ABBOTT;7,000;7,000;0,000;KIT;226,80;1.587,60;1,605;0,000;ZROH;PD;001;26,0;65,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;5,000;2,000;1,000;3,000;3,000;1,000;@3J@;1017183500;10;;28/01/2020;28/01/2020;1,000;0,000;;226,80;7,000;4600003724;1620;226,80;1.500,00;;2,000;1,000;0,000;0,000;2,000;0,000;1,000;2,000;0,000;0,000;1,000;1,000;;;;0,000;;;;0,000;;;;0,000;002;;;7;100;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;03E1602;
;DA04;;10000605;RGT CART GEM 3.5 B/H/L/L 300T WERFEN;0,000;0,000;0,000;CR;1.150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;999,0;;;10;8;2;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;26,000;11,000;10,000;14,000;6,000;7,000;3,000;2,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;23;23;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;00026330089;
;D969;;10000605;RGT CART GEM 3.5 B/H/L/L 300T WERFEN;0,000;0,000;0,000;CR;1.150,00;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;0,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;00026330089;
;D969;;10000640;CLB URINA CSF PROTEINA ABBOTT;0,000;0,000;0,000;KIT;85,05;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;2,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;113;204;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;01E7102;
;DA04;;10000640;CLB URINA CSF PROTEINA ABBOTT;12,000;12,000;0,000;KIT;85,05;1.020,60;1,605;0,000;ZROH;PD;001;93,0;112,0;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;5,000;2,000;1,000;2,000;1,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;3,000;4,000;0,000;0,000;1,000;0,000;0,000;3,000;0,000;0,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;47;113;@0A@;6,313;59;@08@;0,000;0,0;;0,000;00;LIBERADO;01E7102;
;D969;;10000680;HIPOCLORITO CLORO BENZOCLOR A 1% 5L;0,000;0,000;0,000;GL;10,65;0,00;0,396;0,000;ZROH;VV;005;0,0;20,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;1,467;3,211;2,752;3,440;2,752;2,752;@3J@;;0;;;;0,000;0,000;;0,00;16,000;;0;0,00;0,00;;6,000;10,000;2,000;4,000;15,000;3,000;1,000;4,000;0,000;7,000;2,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;5500001368;20/12/2019;31/12/9999;1,000;;;;0,000;;;;208;240;@08@;0,000;0;@0A@;1,000;10,0;@08@;0,000;00;LIBERADO;038/A;
;DA04;;10000680;HIPOCLORITO CLORO BENZOCLOR A 1% 5L;91,000;84,000;0,000;GL;10,65;969,15;31,680;0,000;ZROH;VV;014;34,5;53,0;0020010618;BENZOQUIMICA INDUSTRIA E COMERCIO D;15;11;4;C;Z1;4,000;0,000;0,000;4,000;0,000;020;Cobertura 20 dias;0,000;SES;FORN. SEG - SEMANAL;;99,0;0,000;23,467;51,333;44,000;55,000;44,000;44,000;@3J@;1017219605;10;;20/01/2020;20/01/2020;8,000;0,000;;85,20;160,000;4600003970;10;10,65;500,00;;63,000;53,000;35,000;34,000;53,000;38,000;51,000;44,000;43,000;59,000;48,000;21,000;;;;0,000;;;;0,000;;;;0,000;004;;;2;7;@08@;0,000;0;@08@;0,000;0,0;@0A@;7,000;00;LIBERADO;038/A;
;DA04;;10000680;HIPOCLORITO CLORO BENZOCLOR A 1% 5L;91,000;84,000;0,000;GL;10,65;969,15;31,680;0,000;ZROH;VV;014;34,5;53,0;0020010618;BENZOQUIMICA INDUSTRIA E COMERCIO D;15;11;4;C;Z1;4,000;0,000;0,000;4,000;0,000;020;Cobertura 20 dias;0,000;SES;FORN. SEG - SEMANAL;;99,0;0,000;23,467;51,333;44,000;55,000;44,000;44,000;@3J@;1017219606;10;;27/01/2020;27/01/2020;12,000;0,000;;127,80;160,000;4600003970;10;10,65;500,00;;63,000;53,000;35,000;34,000;53,000;38,000;51,000;44,000;43,000;59,000;48,000;21,000;;;;0,000;;;;0,000;;;;0,000;004;;;2;7;@08@;0,000;0;@08@;0,000;0,0;@0A@;7,000;00;LIBERADO;038/A;
;DA04;;10000680;HIPOCLORITO CLORO BENZOCLOR A 1% 5L;91,000;84,000;0,000;GL;10,65;969,15;31,680;0,000;ZROH;VV;014;34,5;53,0;0020010618;BENZOQUIMICA INDUSTRIA E COMERCIO D;15;11;4;C;Z1;4,000;0,000;0,000;4,000;0,000;020;Cobertura 20 dias;0,000;SES;FORN. SEG - SEMANAL;;99,0;0,000;23,467;51,333;44,000;55,000;44,000;44,000;@3J@;1017219607;10;;03/02/2020;03/02/2020;8,000;0,000;;85,20;160,000;4600003970;10;10,65;500,00;;63,000;53,000;35,000;34,000;53,000;38,000;51,000;44,000;43,000;59,000;48,000;21,000;;;;0,000;;;;0,000;;;;0,000;004;;;2;7;@08@;0,000;0;@08@;0,000;0,0;@0A@;7,000;00;LIBERADO;038/A;
;DA04;;10000680;HIPOCLORITO CLORO BENZOCLOR A 1% 5L;91,000;84,000;0,000;GL;10,65;969,15;31,680;0,000;ZROH;VV;014;34,5;53,0;0020010618;BENZOQUIMICA INDUSTRIA E COMERCIO D;15;11;4;C;Z1;4,000;0,000;0,000;4,000;0,000;020;Cobertura 20 dias;0,000;SES;FORN. SEG - SEMANAL;;99,0;0,000;23,467;51,333;44,000;55,000;44,000;44,000;@3J@;1017219608;10;;10/02/2020;10/02/2020;12,000;0,000;;127,80;160,000;4600003970;10;10,65;500,00;;63,000;53,000;35,000;34,000;53,000;38,000;51,000;44,000;43,000;59,000;48,000;21,000;;;;0,000;;;;0,000;;;;0,000;004;;;2;7;@08@;0,000;0;@08@;0,000;0,0;@0A@;7,000;00;LIBERADO;038/A;
;DA04;;10000686;SOL SHAMPOO 5L BD;2,000;2,000;0,000;FR;243,21;486,42;0,000;0,000;ZROH;PD;001;999,9;999,9;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;004;;;0;295;@0A@;2,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;340346;
;D969;;10000686;SOL SHAMPOO 5L BD;0,000;0,000;0,000;FR;243,21;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;208;250;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;340346;
;D969;;10000696;PROB AMOST ARCH ABBOTT;0,000;0,000;0,000;UN;2.748,84;0,00;0,032;0,000;ZROH;VV;006;0,0;125,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,134;0,294;0,189;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;208;250;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;01G4804;
;DA04;;10000696;PROB AMOST ARCH ABBOTT;11,000;11,000;0,000;UN;2.748,84;30.237,19;1,060;0,000;ZROH;PD;001;999,9;999,9;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;1,000;3,000;0,000;1,000;0,000;1,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;1,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;5400031555;11/12/2019;13/01/2020;1,000;;;;0,000;;;;0,000;008;;;70;37;@0A@;11,000;961;@0A@;7,000;132,0;;0,000;00;LIBERADO;01G4804;
;DA04;;10000698;PROB ARCH ABBOTT;12,000;12,000;0,000;UN;2.731,50;32.778,02;1,340;0,000;ZROH;PD;001;999,9;999,9;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;4,000;4,000;0,000;1,000;2,000;1,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;1,000;0,000;3,000;1,000;1,000;0,000;0,000;0,000;5400031555;11/12/2019;13/01/2020;4,000;;;;0,000;;;;0,000;008;;;26;26;@0A@;12,000;961;@0A@;10,000;149,0;;0,000;00;LIBERADO;01G4704;
;D969;;10000698;PROB ARCH ABBOTT;0,000;0,000;0,000;UN;2.731,51;0,00;0,064;0,000;ZROH;VV;006;0,0;63,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,267;0,583;0,375;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;208;250;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;01G4704;
;DA04;;10000704;TB FLUORETO CZ 4ML GBO;1.050,000;950,000;0,000;UN;0,38;399,08;466,675;0,000;ZROH;PD;001;37,0;72,0;0020008197;GREINER BIO-ONE BRASIL PRODUTOS MED;23;19;4;B;Z1;100,000;0,000;0,000;100,000;0,000;025;Cobertura 25 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;400,000;300,000;550,000;550,000;600,000;550,000;250,000;@3J@;1017221552;10;;11/02/2020;07/02/2020;200,000;0,000;;70,38;1.000,000;4600003569;340;0,35;1.000,00;;850,000;450,000;750,000;2.800,000;650,000;550,000;550,000;400,000;550,000;600,000;500,000;100,000;4500309665;28/11/2019;;400,000;;;;0,000;;;;0,000;006;;;2;22;@08@;0,000;0;@0A@;750,000;40,0;@08@;100,000;00;LIBERADO;454091;
